shipment_id,origin_node_id,destination_node_id,volume_units,priority_level,baseline_cost_usd
S_000518,NODE_0257,NODE_0262,22,Medium,4914
S_000519,NODE_0197,NODE_0290,19,Medium,4822
S_000520,NODE_0263,NODE_0079,29,High,999
S_000521,NODE_0156,NODE_0161,16,High,1588
S_000522,NODE_0245,NODE_0053,9,Medium,1626
S_000523,NODE_0129,NODE_0192,8,Low,1233
S_000524,NODE_0276,NODE_0195,23,Medium,1933
S_000525,NODE_0137,NODE_0067,29,Low,2354
S_000526,NODE_0230,NODE_0083,17,Low,2451
S_000527,NODE_0290,NODE_0052,5,Low,4595
S_000528,NODE_0015,NODE_0200,30,Low,2221
S_000529,NODE_0088,NODE_0264,28,High,904
S_000530,NODE_0295,NODE_0285,30,Low,1874
S_000531,NODE_0074,NODE_0062,2,Low,622
S_000532,NODE_0094,NODE_0117,6,Low,633
S_000533,NODE_0032,NODE_0267,13,Medium,4055
S_000534,NODE_0194,NODE_0058,2,Low,4660
S_000535,NODE_0285,NODE_0246,23,Medium,1496
S_000536,NODE_0005,NODE_0280,3,Medium,2051
S_000537,NODE_0190,NODE_0196,26,Low,2865
S_000538,NODE_0031,NODE_0120,29,High,2870
S_000539,NODE_0163,NODE_0124,21,Low,4680
S_000540,NODE_0024,NODE_0247,9,Medium,1632
S_000541,NODE_0099,NODE_0161,10,Medium,3091
S_000542,NODE_0050,NODE_0017,1,Low,638
S_000543,NODE_0234,NODE_0206,30,Low,528
S_000544,NODE_0189,NODE_0142,11,High,3606
S_000545,NODE_0224,NODE_0038,11,Low,877
S_000546,NODE_0223,NODE_0221,29,High,3694
S_000547,NODE_0216,NODE_0137,3,Low,606
S_000548,NODE_0201,NODE_0189,10,Low,1239
S_000549,NODE_0115,NODE_0144,1,Medium,4937
S_000550,NODE_0165,NODE_0051,13,High,2702
S_000551,NODE_0240,NODE_0021,17,High,623
S_000552,NODE_0188,NODE_0287,25,Low,4021
S_000553,NODE_0214,NODE_0280,7,Medium,1653
S_000554,NODE_0193,NODE_0273,24,High,3819
S_000555,NODE_0081,NODE_0198,20,Medium,626
S_000556,NODE_0270,NODE_0119,18,Medium,4760
S_000557,NODE_0289,NODE_0060,16,High,4475
S_000558,NODE_0037,NODE_0186,1,Medium,4012
S_000559,NODE_0092,NODE_0185,15,Low,4223
S_000560,NODE_0193,NODE_0011,23,High,2439
S_000561,NODE_0064,NODE_0011,3,Low,4035
S_000562,NODE_0183,NODE_0232,28,High,4776
S_000563,NODE_0295,NODE_0286,27,Low,3614
S_000564,NODE_0007,NODE_0154,3,High,547
S_000565,NODE_0292,NODE_0188,30,Low,1096
S_000566,NODE_0236,NODE_0184,11,High,3075
S_000567,NODE_0060,NODE_0235,16,Medium,2882
S_000568,NODE_0046,NODE_0070,16,Medium,3654
S_000569,NODE_0094,NODE_0038,4,High,1685
S_000570,NODE_0143,NODE_0047,20,High,3799
S_000571,NODE_0070,NODE_0223,9,Low,1832
S_000572,NODE_0072,NODE_0244,11,High,1109
S_000573,NODE_0230,NODE_0027,26,High,2665
S_000574,NODE_0187,NODE_0136,30,Low,1362
S_000575,NODE_0283,NODE_0177,22,Medium,3554
S_000576,NODE_0248,NODE_0023,11,Medium,4643
S_000577,NODE_0064,NODE_0001,28,High,1659
S_000578,NODE_0064,NODE_0187,16,Low,647
S_000579,NODE_0025,NODE_0032,21,Medium,2298
S_000580,NODE_0175,NODE_0209,9,Low,4263
S_000581,NODE_0087,NODE_0108,27,Low,2781
S_000582,NODE_0240,NODE_0090,17,Low,3187
S_000583,NODE_0143,NODE_0002,2,Low,4477
S_000584,NODE_0266,NODE_0264,6,Low,2644
S_000585,NODE_0231,NODE_0123,3,Low,3938
S_000586,NODE_0037,NODE_0199,30,High,3556
S_000587,NODE_0003,NODE_0246,3,Low,3378
S_000588,NODE_0287,NODE_0030,3,Low,3545
S_000589,NODE_0000,NODE_0091,28,Medium,1394
S_000590,NODE_0044,NODE_0161,6,Medium,1162
S_000591,NODE_0022,NODE_0185,8,Medium,936
S_000592,NODE_0291,NODE_0069,7,Low,768
S_000593,NODE_0236,NODE_0036,26,Medium,3071
S_000594,NODE_0007,NODE_0002,16,Medium,1209
S_000595,NODE_0258,NODE_0293,26,Medium,3180
S_000596,NODE_0150,NODE_0116,26,High,1653
S_000597,NODE_0290,NODE_0267,15,Medium,2247
S_000598,NODE_0211,NODE_0176,5,High,2606
S_000599,NODE_0142,NODE_0241,25,Low,3886
S_000600,NODE_0045,NODE_0263,30,Low,4384
S_000601,NODE_0103,NODE_0159,26,High,1177
S_000602,NODE_0109,NODE_0036,2,Medium,3222
S_000603,NODE_0023,NODE_0078,12,High,3803
S_000604,NODE_0113,NODE_0093,3,Medium,2931
S_000605,NODE_0109,NODE_0184,15,Medium,4792
S_000606,NODE_0123,NODE_0172,28,Low,3946
S_000607,NODE_0271,NODE_0030,13,Medium,4970
S_000608,NODE_0222,NODE_0019,24,Medium,4168
S_000609,NODE_0099,NODE_0280,8,High,2559
S_000610,NODE_0153,NODE_0277,17,Low,4982
S_000611,NODE_0155,NODE_0090,11,Low,3634
S_000612,NODE_0152,NODE_0207,30,Low,4925
S_000613,NODE_0024,NODE_0169,11,Low,4149
S_000614,NODE_0227,NODE_0141,23,Low,3723
S_000615,NODE_0184,NODE_0229,20,Medium,3387
S_000616,NODE_0040,NODE_0186,13,Low,2187
S_000617,NODE_0289,NODE_0093,24,Low,778
S_000618,NODE_0276,NODE_0170,29,Medium,1377
S_000619,NODE_0021,NODE_0252,21,High,3035
S_000620,NODE_0014,NODE_0052,29,Low,1316
S_000621,NODE_0042,NODE_0051,15,High,3677
S_000622,NODE_0048,NODE_0009,5,Medium,2916
S_000623,NODE_0227,NODE_0199,2,High,1951
S_000624,NODE_0086,NODE_0012,13,High,3538
S_000625,NODE_0119,NODE_0161,27,Medium,1181
S_000626,NODE_0090,NODE_0000,29,Low,1607
S_000627,NODE_0093,NODE_0224,29,Medium,3427
S_000628,NODE_0030,NODE_0005,6,Medium,915
S_000629,NODE_0040,NODE_0163,4,Medium,2257
S_000630,NODE_0093,NODE_0177,26,High,2626
S_000631,NODE_0225,NODE_0173,2,Medium,2814
S_000632,NODE_0022,NODE_0252,4,Medium,2066
S_000633,NODE_0066,NODE_0237,20,High,905
S_000634,NODE_0181,NODE_0187,21,Low,2389
S_000635,NODE_0033,NODE_0024,1,Medium,2858
S_000636,NODE_0110,NODE_0155,25,High,599
S_000637,NODE_0104,NODE_0296,4,Low,2772
S_000638,NODE_0178,NODE_0064,2,Low,4009
S_000639,NODE_0023,NODE_0259,20,High,2828
S_000640,NODE_0032,NODE_0036,18,Medium,1268
S_000641,NODE_0113,NODE_0172,29,High,1927
S_000642,NODE_0279,NODE_0183,12,Low,3562
S_000643,NODE_0290,NODE_0174,5,Low,3460
S_000644,NODE_0198,NODE_0036,2,Low,3838
S_000645,NODE_0249,NODE_0291,19,Low,657
S_000646,NODE_0203,NODE_0292,14,High,981
S_000647,NODE_0037,NODE_0279,13,High,4098
S_000648,NODE_0244,NODE_0134,2,High,2479
S_000649,NODE_0245,NODE_0256,9,High,1526
S_000650,NODE_0111,NODE_0099,19,Medium,3012
S_000651,NODE_0297,NODE_0191,28,Low,668
S_000652,NODE_0001,NODE_0201,16,Medium,3588
S_000653,NODE_0080,NODE_0171,11,Low,2285
S_000654,NODE_0082,NODE_0178,27,Low,1097
S_000655,NODE_0252,NODE_0108,13,Medium,2589
S_000656,NODE_0066,NODE_0200,6,Medium,1366
S_000657,NODE_0235,NODE_0275,9,Low,1000
S_000658,NODE_0095,NODE_0293,23,Low,2292
S_000659,NODE_0113,NODE_0157,11,Low,1071
S_000660,NODE_0007,NODE_0016,19,Low,3955
S_000661,NODE_0023,NODE_0182,8,Low,4931
S_000662,NODE_0284,NODE_0211,17,Medium,2490
S_000663,NODE_0007,NODE_0077,29,Low,1224
S_000664,NODE_0196,NODE_0201,15,Low,1614
S_000665,NODE_0003,NODE_0144,29,High,3240
S_000666,NODE_0233,NODE_0171,25,High,4948
S_000667,NODE_0230,NODE_0165,28,High,2024
S_000668,NODE_0044,NODE_0087,19,High,3969
S_000669,NODE_0159,NODE_0085,13,Low,2391
S_000670,NODE_0123,NODE_0214,22,Low,569
S_000671,NODE_0072,NODE_0234,12,Medium,4765
S_000672,NODE_0095,NODE_0039,9,Medium,4295
S_000673,NODE_0012,NODE_0064,1,Medium,1438
S_000674,NODE_0046,NODE_0176,27,Low,2348
S_000675,NODE_0281,NODE_0003,6,Low,4034
S_000676,NODE_0086,NODE_0050,21,High,1900
S_000677,NODE_0034,NODE_0180,30,High,1519
S_000678,NODE_0267,NODE_0293,30,Medium,535
S_000679,NODE_0187,NODE_0289,4,Medium,1371
S_000680,NODE_0057,NODE_0257,14,Low,4887
S_000681,NODE_0190,NODE_0170,18,High,1168
S_000682,NODE_0160,NODE_0291,24,Medium,4353
S_000683,NODE_0085,NODE_0048,13,High,4733
S_000684,NODE_0022,NODE_0025,25,Medium,2436
S_000685,NODE_0245,NODE_0273,25,High,2269
S_000686,NODE_0034,NODE_0280,13,High,1766
S_000687,NODE_0260,NODE_0297,16,Low,4670
S_000688,NODE_0141,NODE_0169,29,Medium,937
S_000689,NODE_0049,NODE_0263,5,Low,4405
S_000690,NODE_0083,NODE_0000,2,Low,2251
S_000691,NODE_0150,NODE_0274,5,High,2373
S_000692,NODE_0069,NODE_0079,2,Medium,1226
S_000693,NODE_0142,NODE_0249,9,High,2231
S_000694,NODE_0067,NODE_0268,24,Low,1040
S_000695,NODE_0215,NODE_0184,19,High,2107
S_000696,NODE_0005,NODE_0064,24,High,606
S_000697,NODE_0065,NODE_0018,21,Low,915
S_000698,NODE_0141,NODE_0076,8,Low,1569
S_000699,NODE_0224,NODE_0254,12,Low,1345
S_000700,NODE_0124,NODE_0190,23,Low,839
S_000701,NODE_0066,NODE_0257,3,Medium,3248
S_000702,NODE_0024,NODE_0208,9,Medium,2114
S_000703,NODE_0001,NODE_0029,12,High,2390
S_000704,NODE_0225,NODE_0233,15,Medium,3759
S_000705,NODE_0299,NODE_0049,20,High,2337
S_000706,NODE_0067,NODE_0036,22,Low,1826
S_000707,NODE_0045,NODE_0212,22,High,1106
S_000708,NODE_0240,NODE_0152,13,High,834
S_000709,NODE_0081,NODE_0298,24,High,2287
S_000710,NODE_0061,NODE_0014,9,Low,4933
S_000711,NODE_0141,NODE_0034,20,Medium,3710
S_000712,NODE_0083,NODE_0077,19,Low,2163
S_000713,NODE_0060,NODE_0214,16,Low,4604
S_000714,NODE_0028,NODE_0187,13,High,3519
S_000715,NODE_0213,NODE_0201,15,Low,3638
S_000716,NODE_0119,NODE_0201,30,Low,1189
S_000717,NODE_0292,NODE_0262,26,Medium,3465
S_000718,NODE_0185,NODE_0030,10,High,2850
S_000719,NODE_0130,NODE_0153,21,Low,4112
S_000720,NODE_0220,NODE_0200,7,High,3008
S_000721,NODE_0096,NODE_0115,19,Medium,3316
S_000722,NODE_0004,NODE_0154,21,High,3587
S_000723,NODE_0085,NODE_0232,7,Low,1883
S_000724,NODE_0197,NODE_0068,14,Low,1224
S_000725,NODE_0151,NODE_0075,9,Low,3866
S_000726,NODE_0070,NODE_0175,21,High,3126
S_000727,NODE_0136,NODE_0077,4,High,4716
S_000728,NODE_0262,NODE_0020,18,High,4538
S_000729,NODE_0050,NODE_0208,5,High,2466
S_000730,NODE_0159,NODE_0043,22,High,3615
S_000731,NODE_0134,NODE_0112,7,High,3275
S_000732,NODE_0122,NODE_0068,24,Medium,4275
S_000733,NODE_0095,NODE_0187,22,Low,3487
S_000734,NODE_0272,NODE_0120,8,Low,2635
S_000735,NODE_0103,NODE_0017,26,High,2473
S_000736,NODE_0039,NODE_0040,23,Medium,4833
S_000737,NODE_0255,NODE_0207,1,Medium,2687
S_000738,NODE_0189,NODE_0239,25,High,3698
S_000739,NODE_0288,NODE_0137,16,Medium,4215
S_000740,NODE_0205,NODE_0137,24,High,3248
S_000741,NODE_0102,NODE_0184,8,Medium,3536
S_000742,NODE_0288,NODE_0241,28,Medium,3719
S_000743,NODE_0197,NODE_0257,13,Low,4029
S_000744,NODE_0106,NODE_0143,5,Low,1950
S_000745,NODE_0175,NODE_0146,12,Low,4886
S_000746,NODE_0004,NODE_0293,11,High,3009
S_000747,NODE_0260,NODE_0044,27,Medium,2018
S_000748,NODE_0204,NODE_0073,11,Medium,3623
S_000749,NODE_0203,NODE_0154,28,Medium,1988
S_000750,NODE_0057,NODE_0122,1,Medium,2762
S_000751,NODE_0069,NODE_0122,12,High,1472
S_000752,NODE_0136,NODE_0092,13,Low,2842
S_000753,NODE_0026,NODE_0135,21,High,2100
S_000754,NODE_0126,NODE_0080,14,Low,2965
S_000755,NODE_0162,NODE_0158,7,High,957
S_000756,NODE_0231,NODE_0290,14,Low,4251
S_000757,NODE_0115,NODE_0053,30,High,648
S_000758,NODE_0015,NODE_0273,21,High,1499
S_000759,NODE_0253,NODE_0271,27,Medium,1868
S_000760,NODE_0072,NODE_0061,3,Medium,4997
S_000761,NODE_0228,NODE_0047,30,High,2800
S_000762,NODE_0162,NODE_0080,7,Medium,2788
S_000763,NODE_0090,NODE_0221,29,High,4273
S_000764,NODE_0132,NODE_0136,28,High,4580
S_000765,NODE_0024,NODE_0057,16,Low,1840
S_000766,NODE_0012,NODE_0270,14,Medium,1709
S_000767,NODE_0113,NODE_0227,15,Medium,1581
S_000768,NODE_0295,NODE_0220,13,High,3153
S_000769,NODE_0208,NODE_0096,7,Medium,527
S_000770,NODE_0057,NODE_0142,30,Low,882
S_000771,NODE_0182,NODE_0078,27,Medium,4899
S_000772,NODE_0032,NODE_0012,30,Medium,3166
S_000773,NODE_0265,NODE_0023,2,Low,1745
S_000774,NODE_0247,NODE_0091,24,Low,1038
S_000775,NODE_0158,NODE_0095,11,Medium,2096
S_000776,NODE_0061,NODE_0217,1,High,2966
S_000777,NODE_0116,NODE_0293,23,Low,2282
S_000778,NODE_0203,NODE_0270,26,High,1211
S_000779,NODE_0253,NODE_0084,30,Low,2125
S_000780,NODE_0062,NODE_0101,13,High,3333
S_000781,NODE_0179,NODE_0078,17,Medium,1941
S_000782,NODE_0013,NODE_0095,19,High,4470
S_000783,NODE_0126,NODE_0176,5,High,3559
S_000784,NODE_0180,NODE_0109,30,Low,1715
S_000785,NODE_0086,NODE_0077,21,High,4126
S_000786,NODE_0116,NODE_0097,29,High,1927
S_000787,NODE_0000,NODE_0147,12,Medium,2319
S_000788,NODE_0181,NODE_0115,5,Low,3967
S_000789,NODE_0218,NODE_0044,17,Medium,784
S_000790,NODE_0240,NODE_0203,3,Low,4261
S_000791,NODE_0023,NODE_0261,6,Medium,4578
S_000792,NODE_0061,NODE_0258,26,Low,2137
S_000793,NODE_0195,NODE_0019,4,Low,4525
S_000794,NODE_0063,NODE_0079,13,Low,3401
S_000795,NODE_0283,NODE_0113,29,High,1998
S_000796,NODE_0045,NODE_0252,22,High,4061
S_000797,NODE_0134,NODE_0273,28,Medium,3797
S_000798,NODE_0244,NODE_0102,11,Medium,2651
S_000799,NODE_0067,NODE_0074,7,Low,1751
S_000800,NODE_0072,NODE_0082,30,High,4664
S_000801,NODE_0008,NODE_0054,25,High,2892
S_000802,NODE_0129,NODE_0078,12,High,1763
S_000803,NODE_0094,NODE_0091,24,Medium,3817
S_000804,NODE_0029,NODE_0193,6,High,3265
S_000805,NODE_0108,NODE_0190,21,Low,3691
S_000806,NODE_0124,NODE_0245,28,Low,1046
S_000807,NODE_0058,NODE_0272,2,Medium,3750
S_000808,NODE_0251,NODE_0141,4,Low,551
S_000809,NODE_0248,NODE_0161,8,High,2997
S_000810,NODE_0062,NODE_0287,11,Low,611
S_000811,NODE_0036,NODE_0112,25,Medium,1929
S_000812,NODE_0205,NODE_0029,17,Medium,3771
S_000813,NODE_0117,NODE_0292,27,High,4379
S_000814,NODE_0187,NODE_0197,3,Medium,2767
S_000815,NODE_0243,NODE_0023,12,Medium,2559
S_000816,NODE_0291,NODE_0037,26,Low,1051
S_000817,NODE_0188,NODE_0044,14,High,2692
S_000818,NODE_0036,NODE_0039,19,High,3303
S_000819,NODE_0168,NODE_0219,9,Low,1248
S_000820,NODE_0295,NODE_0192,19,Low,3129
S_000821,NODE_0230,NODE_0280,16,Medium,2014
S_000822,NODE_0030,NODE_0244,26,Low,1623
S_000823,NODE_0009,NODE_0129,6,Medium,1796
S_000824,NODE_0007,NODE_0036,20,High,4564
S_000825,NODE_0049,NODE_0069,24,High,1235
S_000826,NODE_0076,NODE_0157,3,Low,2495
S_000827,NODE_0220,NODE_0206,15,High,4218
S_000828,NODE_0207,NODE_0018,19,High,4387
S_000829,NODE_0110,NODE_0037,6,Medium,4518
S_000830,NODE_0247,NODE_0118,3,High,2018
S_000831,NODE_0067,NODE_0224,21,Medium,731
S_000832,NODE_0235,NODE_0173,23,High,4845
S_000833,NODE_0273,NODE_0243,21,High,3943
S_000834,NODE_0180,NODE_0121,27,High,2203
S_000835,NODE_0292,NODE_0158,7,Low,1251
S_000836,NODE_0195,NODE_0168,10,Low,752
S_000837,NODE_0262,NODE_0296,21,Medium,1988
S_000838,NODE_0119,NODE_0063,5,Low,1798
S_000839,NODE_0061,NODE_0035,12,Low,3359
S_000840,NODE_0248,NODE_0193,9,Medium,4236
S_000841,NODE_0145,NODE_0245,1,High,909
S_000842,NODE_0000,NODE_0071,14,High,4303
S_000843,NODE_0202,NODE_0156,10,High,4065
S_000844,NODE_0254,NODE_0205,10,High,4168
S_000845,NODE_0230,NODE_0158,29,Low,3938
S_000846,NODE_0103,NODE_0197,29,Medium,3994
S_000847,NODE_0017,NODE_0131,28,Medium,770
S_000848,NODE_0011,NODE_0208,8,Medium,3078
S_000849,NODE_0112,NODE_0240,7,Low,3663
S_000850,NODE_0139,NODE_0289,14,High,2027
S_000851,NODE_0237,NODE_0225,3,Low,3433
S_000852,NODE_0070,NODE_0291,23,Medium,2324
S_000853,NODE_0164,NODE_0105,2,High,3538
S_000854,NODE_0238,NODE_0004,6,Medium,3365
S_000855,NODE_0056,NODE_0082,17,Low,4290
S_000856,NODE_0211,NODE_0105,14,Medium,2423
S_000857,NODE_0040,NODE_0160,20,Medium,4796
S_000858,NODE_0286,NODE_0291,25,Medium,3723
S_000859,NODE_0178,NODE_0144,14,High,4060
S_000860,NODE_0126,NODE_0152,11,Medium,2893
S_000861,NODE_0113,NODE_0157,23,Medium,1097
S_000862,NODE_0156,NODE_0062,13,High,2503
S_000863,NODE_0124,NODE_0132,9,High,4193
S_000864,NODE_0145,NODE_0115,19,Medium,3858
S_000865,NODE_0135,NODE_0008,17,High,1903
S_000866,NODE_0074,NODE_0114,2,High,3188
S_000867,NODE_0256,NODE_0215,5,High,4407
S_000868,NODE_0111,NODE_0294,22,High,4779
S_000869,NODE_0298,NODE_0138,4,Low,1791
S_000870,NODE_0053,NODE_0004,29,High,4149
S_000871,NODE_0066,NODE_0031,23,Low,1443
S_000872,NODE_0245,NODE_0022,16,Medium,2968
S_000873,NODE_0265,NODE_0178,7,Medium,3881
S_000874,NODE_0189,NODE_0172,16,High,1580
S_000875,NODE_0064,NODE_0019,8,Low,851
S_000876,NODE_0154,NODE_0142,19,Medium,2993
S_000877,NODE_0195,NODE_0032,5,High,2330
S_000878,NODE_0290,NODE_0027,27,Low,1658
S_000879,NODE_0182,NODE_0054,5,Low,2171
S_000880,NODE_0236,NODE_0170,28,Medium,3418
S_000881,NODE_0270,NODE_0200,7,Medium,3263
S_000882,NODE_0241,NODE_0001,18,Medium,1146
S_000883,NODE_0293,NODE_0111,3,Medium,3453
S_000884,NODE_0282,NODE_0152,7,Medium,3180
S_000885,NODE_0203,NODE_0198,8,Low,1093
S_000886,NODE_0114,NODE_0277,18,Medium,893
S_000887,NODE_0104,NODE_0151,29,Low,2060
S_000888,NODE_0208,NODE_0080,30,High,1611
S_000889,NODE_0017,NODE_0127,7,Medium,4247
S_000890,NODE_0149,NODE_0093,9,Medium,2203
S_000891,NODE_0055,NODE_0009,10,Low,4192
S_000892,NODE_0296,NODE_0212,17,High,3746
S_000893,NODE_0276,NODE_0014,2,High,3070
S_000894,NODE_0072,NODE_0291,28,Medium,3624
S_000895,NODE_0298,NODE_0025,5,High,1234
S_000896,NODE_0249,NODE_0224,29,Medium,1027
S_000897,NODE_0238,NODE_0134,7,Low,2974
S_000898,NODE_0106,NODE_0163,2,Low,2370
S_000899,NODE_0274,NODE_0187,2,Low,1826
S_000900,NODE_0286,NODE_0143,14,Medium,3271
S_000901,NODE_0092,NODE_0229,25,Medium,1806
S_000902,NODE_0101,NODE_0102,5,High,1755
S_000903,NODE_0119,NODE_0004,5,Low,1601
S_000904,NODE_0169,NODE_0205,19,Low,2265
S_000905,NODE_0104,NODE_0005,8,Low,2297
S_000906,NODE_0101,NODE_0129,14,Medium,4112
S_000907,NODE_0034,NODE_0062,22,Medium,4237
S_000908,NODE_0186,NODE_0005,15,Medium,1663
S_000909,NODE_0244,NODE_0177,25,Medium,2540
S_000910,NODE_0029,NODE_0088,9,High,3532
S_000911,NODE_0107,NODE_0028,3,Low,2390
S_000912,NODE_0297,NODE_0284,25,Medium,4494
S_000913,NODE_0087,NODE_0120,1,Low,2718
S_000914,NODE_0067,NODE_0023,5,High,2924
S_000915,NODE_0234,NODE_0034,26,High,634
S_000916,NODE_0046,NODE_0232,23,Low,1838
S_000917,NODE_0067,NODE_0149,2,Medium,979
S_000918,NODE_0224,NODE_0211,30,Medium,4976
S_000919,NODE_0236,NODE_0052,27,Medium,4556
S_000920,NODE_0164,NODE_0133,14,Low,1998
S_000921,NODE_0135,NODE_0025,13,Medium,4936
S_000922,NODE_0116,NODE_0274,28,Medium,1762
S_000923,NODE_0240,NODE_0075,11,High,1025
S_000924,NODE_0092,NODE_0079,11,High,828
S_000925,NODE_0299,NODE_0175,13,Medium,4872
S_000926,NODE_0144,NODE_0130,30,High,1707
S_000927,NODE_0126,NODE_0248,8,High,2037
S_000928,NODE_0231,NODE_0293,25,Low,2026
S_000929,NODE_0051,NODE_0066,3,Low,886
S_000930,NODE_0061,NODE_0271,15,High,843
S_000931,NODE_0120,NODE_0177,23,High,3907
S_000932,NODE_0025,NODE_0037,15,Low,4470
S_000933,NODE_0149,NODE_0018,26,High,2347
S_000934,NODE_0077,NODE_0180,4,High,2562
S_000935,NODE_0181,NODE_0091,20,Medium,1396
S_000936,NODE_0252,NODE_0052,6,Low,1664
S_000937,NODE_0252,NODE_0198,24,Medium,2546
S_000938,NODE_0112,NODE_0285,15,Low,1839
S_000939,NODE_0010,NODE_0184,28,Medium,1725
S_000940,NODE_0073,NODE_0057,13,Low,3587
S_000941,NODE_0164,NODE_0133,19,High,3633
S_000942,NODE_0098,NODE_0099,24,High,512
S_000943,NODE_0276,NODE_0100,7,Medium,2911
S_000944,NODE_0154,NODE_0226,29,Low,2996
S_000945,NODE_0257,NODE_0265,16,High,3208
S_000946,NODE_0006,NODE_0138,15,Low,1861
S_000947,NODE_0005,NODE_0191,20,High,3592
S_000948,NODE_0259,NODE_0178,3,High,3065
S_000949,NODE_0097,NODE_0229,16,Medium,1988
S_000950,NODE_0203,NODE_0218,21,High,2213
S_000951,NODE_0081,NODE_0162,14,Low,2695
S_000952,NODE_0094,NODE_0231,30,Medium,4384
S_000953,NODE_0163,NODE_0087,6,Medium,1758
S_000954,NODE_0008,NODE_0214,3,Medium,3361
S_000955,NODE_0277,NODE_0042,5,High,1596
S_000956,NODE_0014,NODE_0188,19,High,1791
S_000957,NODE_0077,NODE_0146,4,Low,3142
S_000958,NODE_0210,NODE_0111,2,Low,3102
S_000959,NODE_0161,NODE_0297,13,Low,4070
S_000960,NODE_0125,NODE_0237,22,High,1762
S_000961,NODE_0209,NODE_0088,27,High,2930
S_000962,NODE_0092,NODE_0021,14,Medium,1122
S_000963,NODE_0171,NODE_0132,20,High,721
S_000964,NODE_0282,NODE_0173,4,Low,2177
S_000965,NODE_0054,NODE_0114,21,High,831
S_000966,NODE_0022,NODE_0139,19,High,2338
S_000967,NODE_0080,NODE_0032,27,High,1185
S_000968,NODE_0090,NODE_0077,4,Low,1124
S_000969,NODE_0190,NODE_0151,17,High,1422
S_000970,NODE_0190,NODE_0275,5,Medium,4951
S_000971,NODE_0213,NODE_0274,16,Medium,2940
S_000972,NODE_0004,NODE_0053,25,High,1398
S_000973,NODE_0271,NODE_0167,9,High,4901
S_000974,NODE_0029,NODE_0199,10,Medium,1594
S_000975,NODE_0000,NODE_0021,26,Medium,1955
S_000976,NODE_0291,NODE_0257,30,Medium,4122
S_000977,NODE_0268,NODE_0245,8,Medium,4766
S_000978,NODE_0167,NODE_0198,21,Medium,2808
S_000979,NODE_0204,NODE_0159,25,High,1472
S_000980,NODE_0222,NODE_0066,7,Medium,1976
S_000981,NODE_0057,NODE_0072,23,Medium,1686
S_000982,NODE_0091,NODE_0038,7,Low,640
S_000983,NODE_0156,NODE_0032,2,Medium,1836
S_000984,NODE_0129,NODE_0272,7,Low,2805
S_000985,NODE_0248,NODE_0261,30,High,1416
S_000986,NODE_0046,NODE_0241,28,High,4157
S_000987,NODE_0078,NODE_0208,19,High,2774
S_000988,NODE_0294,NODE_0269,4,High,1817
S_000989,NODE_0263,NODE_0101,4,High,663
S_000990,NODE_0029,NODE_0112,29,Medium,3959
S_000991,NODE_0209,NODE_0010,24,High,1877
S_000992,NODE_0001,NODE_0031,1,Medium,2111
S_000993,NODE_0082,NODE_0276,11,Low,4956
S_000994,NODE_0202,NODE_0096,28,Low,531
S_000995,NODE_0164,NODE_0023,11,Low,2713
S_000996,NODE_0125,NODE_0271,29,Low,515
S_000997,NODE_0181,NODE_0283,23,Low,3923
S_000998,NODE_0087,NODE_0289,25,High,1011
S_000999,NODE_0030,NODE_0230,13,High,4040
S_001000,NODE_0083,NODE_0234,25,Medium,2499
S_001001,NODE_0116,NODE_0090,28,High,2194
S_001002,NODE_0256,NODE_0197,22,Low,2257
S_001003,NODE_0247,NODE_0208,29,High,1182
S_001004,NODE_0258,NODE_0172,21,Low,4942
S_001005,NODE_0206,NODE_0090,13,Medium,1358
S_001006,NODE_0126,NODE_0222,18,Medium,1390
S_001007,NODE_0000,NODE_0038,7,Low,4643
S_001008,NODE_0080,NODE_0102,29,Low,1748
S_001009,NODE_0050,NODE_0276,28,High,2333
S_001010,NODE_0178,NODE_0095,15,High,1018
S_001011,NODE_0270,NODE_0244,11,High,662
S_001012,NODE_0207,NODE_0246,16,Medium,1278
S_001013,NODE_0022,NODE_0216,25,High,3532
S_001014,NODE_0297,NODE_0085,1,High,4909
S_001015,NODE_0267,NODE_0051,28,High,2682
S_001016,NODE_0126,NODE_0038,20,Low,4326
S_001017,NODE_0227,NODE_0209,4,Medium,4621
S_001018,NODE_0056,NODE_0180,19,Medium,4868
S_001019,NODE_0126,NODE_0277,23,Medium,3366
S_001020,NODE_0254,NODE_0091,24,High,636
S_001021,NODE_0077,NODE_0200,13,Medium,3770
S_001022,NODE_0273,NODE_0196,25,Low,3399
S_001023,NODE_0294,NODE_0048,5,Medium,4171
S_001024,NODE_0104,NODE_0157,20,High,1831
S_001025,NODE_0175,NODE_0166,8,High,2735
S_001026,NODE_0222,NODE_0004,25,Medium,2940
S_001027,NODE_0069,NODE_0296,28,High,684
S_001028,NODE_0227,NODE_0137,21,Medium,1669
S_001029,NODE_0210,NODE_0216,19,Medium,1015
S_001030,NODE_0224,NODE_0293,20,Medium,4468
S_001031,NODE_0011,NODE_0287,1,High,4246
S_001032,NODE_0157,NODE_0254,9,High,3383
S_001033,NODE_0292,NODE_0145,13,Medium,1116
S_001034,NODE_0260,NODE_0099,26,High,4629
S_001035,NODE_0154,NODE_0057,14,Medium,2486
S_001036,NODE_0147,NODE_0234,17,High,3312
